exp,Fecha,Localidad,R0
0,2020-04-06,RIO MAR,0.00627822447406102
0,2020-04-07,RIO MAR,0.00627822447406102
0,2020-04-08,RIO MAR,0.0066086573411168635
0,2020-04-09,RIO MAR,0.006718801630135478
0,2020-04-10,RIO MAR,0.006939090208172706
0,2020-04-11,RIO MAR,0.007159378786209935
0,2020-04-12,RIO MAR,0.007379667364247164
0,2020-04-13,RIO MAR,0.007489811653265778
0,2020-04-14,RIO MAR,0.007489811653265778
0,2020-04-15,RIO MAR,0.007820244520321621
0,2020-04-16,RIO MAR,0.007930388809340235
0,2020-04-17,RIO MAR,0.00804053309835885
0,2020-04-18,RIO MAR,0.00826082167639608
0,2020-04-19,RIO MAR,0.008591254543451922
0,2020-04-20,RIO MAR,0.00881154312148915
0,2020-04-21,RIO MAR,0.00903183169952638
0,2020-04-22,RIO MAR,0.009362264566582222
0,2020-04-23,RIO MAR,0.009472408855600837
0,2020-04-24,RIO MAR,0.010023130300693909
0,2020-04-25,RIO MAR,0.010243418878731137
0,2020-04-26,RIO MAR,0.010463707456768367
0,2020-04-27,RIO MAR,0.010463707456768367
0,2020-04-28,RIO MAR,0.010683996034805595
0,2020-04-29,RIO MAR,0.011124573190880054
0,2020-04-30,RIO MAR,0.011895583214010354
0,2020-05-01,RIO MAR,0.012115871792047582
0,2020-05-02,RIO MAR,0.012226016081066196
0,2020-05-03,RIO MAR,0.01255644894812204
0,2020-05-04,RIO MAR,0.012776737526159269
0,2020-05-05,RIO MAR,0.01354774754928957
0,2020-05-06,RIO MAR,0.014208613283401256
0,2020-05-07,RIO MAR,0.01508976759555017
0,2020-05-08,RIO MAR,0.01586077761868047
0,2020-05-09,RIO MAR,0.016741931930829387
0,2020-05-10,RIO MAR,0.017292653375922458
0,2020-05-11,RIO MAR,0.018173807688071374
0,2020-05-12,RIO MAR,0.018944817711201673
0,2020-05-13,RIO MAR,0.020266549179425046
0,2020-05-14,RIO MAR,0.022028857803722875
0,2020-05-15,RIO MAR,0.023240444982927634
0,2020-05-16,RIO MAR,0.02467232074016962
0,2020-05-17,RIO MAR,0.026544773653486068
0,2020-05-18,RIO MAR,0.02764621654367221
0,2020-05-19,RIO MAR,0.029738958035025884
0,2020-05-20,RIO MAR,0.03249256526049124
0,2020-05-21,RIO MAR,0.034254873884789074
0,2020-05-22,RIO MAR,0.03645775966516136
0,2020-05-23,RIO MAR,0.03799977971142196
0,2020-05-24,RIO MAR,0.03998237691375702
0,2020-05-25,RIO MAR,0.040863531225905934
0,2020-05-26,RIO MAR,0.044498292763520214
0,2020-05-27,RIO MAR,0.0482431985901531
0,2020-05-28,RIO MAR,0.05077651723758123
0,2020-05-29,RIO MAR,0.054411278775195505
0,2020-05-30,RIO MAR,0.058596761757902856
0,2020-05-31,RIO MAR,0.060469214671219296
0,2020-06-01,RIO MAR,0.06366339905275911
0,2020-06-02,RIO MAR,0.0689503249256526
0,2020-06-03,RIO MAR,0.07445753937658332
0,2020-06-04,RIO MAR,0.07864302235929067
0,2020-06-05,RIO MAR,0.08315893820905386
0,2020-06-06,RIO MAR,0.08789514263685427
0,2020-06-07,RIO MAR,0.09296177993171054
0,2020-06-08,RIO MAR,0.09890957153871571
0,2020-06-09,RIO MAR,0.10364577596651614
0,2020-06-10,RIO MAR,0.10915299041744686
0,2020-06-11,RIO MAR,0.11355876197819142
0,2020-06-12,RIO MAR,0.11994713074127107
0,2020-06-13,RIO MAR,0.1272166538164996
0,2020-06-14,RIO MAR,0.134816609758784
0,2020-06-15,RIO MAR,0.1409846899438264
0,2020-06-16,RIO MAR,0.14759334728494328
0,2020-06-17,RIO MAR,0.1523295517127437
0,2020-06-18,RIO MAR,0.1562947461174138
0,2020-06-19,RIO MAR,0.16202224914638175
0,2020-06-20,RIO MAR,0.16973234937768478
0,2020-06-21,RIO MAR,0.17656129529683887
0,2020-06-22,RIO MAR,0.1831699526379557
0,2020-06-23,RIO MAR,0.18966846569005397
0,2020-06-24,RIO MAR,0.1975988544993942
0,2020-06-25,RIO MAR,0.20475823328560414
0,2020-06-26,RIO MAR,0.21323934354003746
0,2020-06-27,RIO MAR,0.22172045379447075
0,2020-06-28,RIO MAR,0.2305319969159599
0,2020-06-29,RIO MAR,0.2382420971472629
0,2020-06-30,RIO MAR,0.2441898887542681
0,2020-07-01,RIO MAR,0.25079854609538493
0,2020-07-02,RIO MAR,0.2569666262804274
0,2020-07-03,RIO MAR,0.261923119286265
0,2020-07-04,RIO MAR,0.2707346624077542
0,2020-07-05,RIO MAR,0.277343319748871
0,2020-07-06,RIO MAR,0.2841722656680251
0,2020-07-07,RIO MAR,0.28978962440797446
0,2020-07-08,RIO MAR,0.2971692917722216
0,2020-07-09,RIO MAR,0.30598083489371075
