exp,Fecha,R0,Rt,Cuarentena
15,2020-08-23,0.44358870422915825,0.2920863309352518,0.5856866189253704
15,2020-08-24,0.4446020807998919,0.29781021897810217,0.5866774760167545
15,2020-08-25,0.4456830158086745,0.31054131054131057,0.5907535017790388
15,2020-08-26,0.44680898977615635,0.3314606741573033,0.5722199702742873
15,2020-08-27,0.44779984686754043,0.363762102351314,0.585776696842769
15,2020-08-28,0.4488132234382741,0.3531914893617021,0.7005134441291717
15,2020-08-29,0.4495338467774625,0.3636363636363637,0.5751700220690897
15,2020-08-30,0.45077241814169255,0.37057991513437055,0.583479709949106
15,2020-08-31,0.4519434310678737,0.3695652173913043,0.5841552943295951
15,2020-09-01,0.4526415349277125,0.3674351585014409,0.5795162815835698
15,2020-09-02,0.4540152231680403,0.3577586206896552,0.564473269378012
15,2020-09-03,0.455096158176823,0.3111111111111111,0.5759131648876278
15,2020-09-04,0.4557267035986128,0.2874432677760968,0.6874971850650813
15,2020-09-05,0.45628969058235375,0.2784615384615385,0.6905147952979327
15,2020-09-06,0.4572355087150385,0.29310344827586204,0.5551051659685629
15,2020-09-07,0.45804620997162543,0.3018867924528302,0.5570868801513309
15,2020-09-08,0.4588569112282124,0.2882165605095541,0.5659145160563888
15,2020-09-09,0.460185560509841,0.31220285261489694,0.548326802684322
15,2020-09-10,0.46079358645228125,0.30629139072847683,0.6667342251047156
15,2020-09-11,0.46131153447732287,0.29533678756476683,0.683601315137594
15,2020-09-12,0.46194207989911273,0.32081911262798635,0.553168490744494
15,2020-09-13,0.4625501058415529,0.29084380610412924,0.5513444129171734
15,2020-09-14,0.46331576813944064,0.30091743119266057,0.5578300229698689
15,2020-09-15,0.4641489888753772,0.3136531365313653,0.5587758411025537
15,2020-09-16,0.4649822096113138,0.29961832061068705,0.5511417376030266
15,2020-09-17,0.46590550826464894,0.3036750483558994,0.5647435031302076
15,2020-09-18,0.4667162095212359,0.3178294573643411,0.6105706436067199
15,2020-09-19,0.4672341575462775,0.3314285714285714,0.5498356078007477
15,2020-09-20,0.4680673782822141,0.3089108910891089,0.5526955816781516
15,2020-09-21,0.4685402873485565,0.30876494023904383,0.5503985947844886
16,2020-03-06,0.0,0.0,0.0
16,2020-03-07,0.00033779219024456154,0.4057971014492754,0.0
16,2020-03-08,0.0009007791739854974,0.5816326530612245,0.0
16,2020-03-09,0.0017790388686213575,0.7071428571428572,0.0
16,2020-03-10,0.0025672206458586676,0.7683615819209041,0.0
16,2020-03-11,0.0033328829437463407,0.7990196078431373,0.0
16,2020-03-12,0.004233662117731838,0.7073170731707317,0.0
16,2020-03-13,0.005562311399360447,0.6580645161290323,0.0
16,2020-03-14,0.007318830788632167,0.5994764397905761,0.0
16,2020-03-15,0.008940233301806062,0.5384615384615384,0.0
16,2020-03-16,0.011237220195469081,0.4917127071823205,0.0
16,2020-03-17,0.013376570733684636,0.5700934579439252,0.0
16,2020-03-18,0.015605999189298744,0.6315086782376502,2.2519479349637436e-05
16,2020-03-19,0.018781245777597624,0.6926503340757239,0.0
16,2020-03-20,0.020943115795162816,0.710691823899371,0.0
16,2020-03-21,0.022271765076791426,0.6512315270935961,0.0
16,2020-03-22,0.024140881862811332,0.6081708449396471,0.0
16,2020-03-23,0.027090933657613836,0.5563847429519071,0.0
16,2020-03-24,0.02943295950997613,0.4861337683523654,0.76584245372247
16,2020-03-25,0.030964284105751475,0.4628034455755677,0.7616538305634374
