"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1024","9",7,2252576.7197937,26.7386787576819,4.65989460334485,5.8466163685476,0.213143027365038,0.0102829779615596,2.90213783371546,0.000147907066036229,0
"1025","9",8,2252557.75848609,39.1864448156498,6.96726136892091,8.27185709012145,0.364299488639045,0.0222177242991905,4.20035215599539,0.000935466333686257,0
"1026","9",9,2252529.97774852,57.4221217441689,10.3304096185618,11.8644964307441,0.58832349159138,0.0414438801356537,6.09326910602398,0.00249065739061107,0
"1027","9",10,2252489.27074692,84.1423923774478,15.2427436738516,17.1624406460567,0.917999316468748,0.0712768997345191,8.85980678215518,0.00525582662612186,0
"1028","9",11,2252429.62097061,123.296979507796,22.427190025995,24.9548168059965,1.40157726978818,0.116536378592654,12.9082962928168,0.00987425096373343,0
"1029","9",12,2252342.21309051,180.672401008549,32.9429236779227,36.3986586377181,2.10994466608217,0.18425884384914,18.8368081498743,0.0172820718257389,0
"1030","9",13,2252214.13176494,264.745930208291,48.341681262325,53.1898234792839,3.14712786349916,0.284739143913667,27.5214640152654,0.0288434967983536,0
"1031","9",14,2252026.45588495,387.935992863548,70.896806700522,77.8134517531336,4.66568570131267,0.433054712503744,40.2458472103372,0.0465494347726135,0
"1032","9",15,2251751.46993626,568.43131393138,103.9385539197,113.910630459392,6.88925509151946,0.651296439396562,58.8905159564183,0.0733088354161767,0
"1033","9",16,2251348.58440196,832.865796343252,152.344893974546,166.815116514919,10.1455739945139,0.971835526791079,86.2105778553455,0.113375869971458,0
"1034","9",17,2250758.37332126,1220.22572912852,223.259429207211,244.338423237013,14.9148278909417,1.44210695818792,126.24208437593,0.172975968974923,0
"1035","9",18,2249893.87171188,1787.54791224827,327.140491810555,357.917087213761,21.9003881121987,2.13161191027182,184.896721845575,0.261222927650312,1
"1036","9",19,2249890.61648768,1466.48298413834,428.625212261575,468.878304818997,31.6127283618198,3.13610000287015,267.308637402576,0.391401315856191,0
"1037","9",20,2249886.67879703,1204.23167878179,491.002577922261,537.075024403209,42.9409722001276,4.52754976672091,367.687517495622,0.581320976930019,1
"1038","9",21,2249882.33597836,989.881901810357,524.11047303141,573.265456814611,54.7196354453277,6.31395224094732,479.027063867623,0.850763128063499,0
"1039","9",22,2249877.80165551,814.557979975478,535.624315235671,585.843017206699,66.1463569974627,8.45846036729105,596.05773939003,1.21869843669286,1
"1040","9",23,2249873.23243864,671.044523028123,531.503957508643,581.325044466783,76.6924430696749,10.8979809843511,714.86887863599,1.70153287994179,4
"1041","9",24,2249868.74074953,553.473940738934,516.351005391972,564.743552922735,86.0332294566114,13.5563984369825,832.608621414692,2.31214626508687,2
"1042","9",25,2249864.40496533,457.07302396273,493.694383263552,539.957518906216,93.9940750605974,16.3537575484625,947.245932700886,3.0594862677209,2
"1043","9",26,2249860.27742758,377.957262252853,466.218431476127,509.902320500434,100.508661520445,19.2124338164007,1057.38213381317,3.94853990663107,3
"1044","9",27,2249856.39073584,312.964106428539,435.944550230151,476.788377186679,105.587063391218,22.0610478269615,1162.10227416178,4.98055683724228,4
"1045","9",28,2249852.76268435,259.51761775906,404.375817513337,442.259298915675,109.291437250204,24.8367500136987,1260.85808542541,6.1534239616472,8
"1046","9",29,2249849.40011441,215.518667698501,372.611802434203,407.517441685206,111.717706213089,27.4863258463645,1353.37621668052,7.46212394402581,10
"1047","9",30,2249846.30190746,179.25583459149,341.439544787944,373.423399195561,112.981912126751,29.9664769633942,1439.58655462284,8.89922713869311,8
"1048","9",31,2249843.46130111,149.333007432195,311.405569058547,340.574754335064,113.21016993365,32.2435485798894,1519.5664093329,10.4553819523899,7
"1049","9",32,2249840.86766706,124.610609246014,282.872663629315,309.368170376267,112.531422989762,34.2928933351278,1593.49734704077,12.1197821298575,11
"1050","9",33,2249838.50785119,104.157929288902,256.064449821497,280.048129530262,111.072360072395,36.0980145056789,1661.63207007966,13.8805969723453,20
"1051","9",34,2249759.73552706,156.571130271586,234.414908266656,256.369925819076,108.989390732056,37.6500309521045,1724.50962669656,15.7253590288357,16
"1052","9",35,2249686.58024309,194.423985695661,219.564819143938,240.127842464713,106.538907012426,38.950562383018,1783.47404497868,17.641402572998,30
"1053","9",36,2249617.26881155,221.95377440447,209.531993721245,229.154142251719,103.926096966348,40.0119190647502,1839.69413983478,19.6164255869853,21
"1054","9",37,2249550.54415689,242.164590241638,202.911526683791,221.91240260224,101.287949196766,40.8528746757853,1894.00352410463,21.6389194188436,18
"1055","9",38,2249485.51513536,257.186232374329,198.707727076485,217.313716905916,98.7138370016259,41.4954620271188,1946.99798479811,23.6984064084125,15
"1056","9",39,2249421.54996259,268.528647151969,196.215040204826,214.586471760089,96.2600404747594,41.9628604029786,1999.10447718757,25.7855460464186,33
"1057","9",40,2249358.20054883,277.262592009609,194.933491095163,213.183876579185,93.9600021467991,42.278034246054,2050.63012061485,27.8921560123911,30
"1058","9",41,2249295.14900627,284.147371974459,194.508894873532,212.718578026546,91.8315262774054,42.4628957187065,2101.796847888,30.0111784855158,39
"1059","9",42,2249232.16965883,289.721567557249,194.690386158738,212.916214337109,89.8818454203342,42.5378189516721,2152.76602346324,32.1366142839319,27
"1060","9",43,2249169.10215336,294.367260075851,195.300351724037,213.582533733416,88.111163473924,42.5213940684401,2203.65587830702,34.263438962043,31
