,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona
19,21362,747,1,0,746,94,0.43105756358768405,"{'De la virgen y turistica': [7280, 0, 0, 389, 20, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0], 'Industrial de la bahia': [7961, 0, 0, 284, 19, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0], 'Historica y del caribe norte': [6121, 0, 0, 73, 1, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0]}","[3456, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]","[3475, 0, 0, 122, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[7057, 0, 0, 241, 20, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0]","[4718, 0, 0, 192, 14, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]","[2656, 0, 0, 74, 5, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0]","[16327, 549, 0, 0, 72]","[0, 0, 0, 0, 0]",22203,19,1.0684592172228977,0.6238346169436563,0.4519209115885241,4.514367269267364,2.6357754519505234,1.9094196003805899,40,0,1,1,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
20,21317,774,2,0,772,112,0.4134366925064599,"{'De la virgen y turistica': [7256, 0, 0, 404, 20, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0], 'Industrial de la bahia': [7946, 0, 0, 291, 13, 0, 1, 0, 0, 0, 0, 0, 42, 0, 0], 'Historica y del caribe norte': [6115, 0, 0, 77, 3, 0, 1, 0, 0, 0, 0, 0, 11, 0, 0]}","[3456, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0]","[3471, 0, 0, 125, 1, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[7044, 0, 0, 246, 15, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0]","[4691, 0, 0, 216, 20, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0]","[2655, 0, 0, 75, 0, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0]","[16235, 543, 1, 0, 85]","[0, 0, 0, 0, 0]",22203,20,1.1016979687429627,0.6350493176597757,0.47759311804711074,4.581569582318786,2.640943997003184,1.9861397265405507,36,0,2,2,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
21,21272,794,2,0,792,137,0.4093198992443325,"{'De la virgen y turistica': [7223, 0, 0, 428, 27, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0], 'Industrial de la bahia': [7937, 0, 0, 290, 12, 0, 1, 0, 0, 0, 0, 0, 52, 0, 0], 'Historica y del caribe norte': [6112, 0, 0, 74, 6, 0, 1, 0, 0, 0, 0, 0, 17, 0, 0]}","[3456, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]","[3471, 0, 0, 121, 3, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0]","[7020, 0, 0, 264, 21, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0]","[4676, 0, 0, 225, 18, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0]","[2649, 0, 0, 78, 3, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0]","[16168, 558, 2, 0, 108]","[0, 0, 0, 0, 0]",22203,21,1.120434175561861,0.662613160383732,0.48007026077557086,4.635177939258432,2.741196198993851,1.986025712688653,45,0,2,2,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
22,21243,792,3,0,789,168,0.3611111111111111,"{'De la virgen y turistica': [7210, 0, 0, 429, 20, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0], 'Industrial de la bahia': [7923, 0, 0, 289, 12, 0, 1, 0, 0, 0, 0, 0, 67, 0, 0], 'Historica y del caribe norte': [6110, 0, 0, 71, 4, 0, 2, 0, 1, 0, 0, 0, 21, 0, 0]}","[3456, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0]","[3471, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0]","[7006, 0, 0, 269, 15, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0]","[4664, 0, 0, 228, 15, 0, 1, 0, 0, 0, 0, 0, 35, 0, 0]","[2646, 0, 0, 76, 6, 0, 2, 0, 1, 0, 0, 0, 22, 0, 0]","[16685, 588, 2, 0, 136]","[0, 0, 0, 0, 0]",22203,22,0.9222177183263522,0.5251992973922442,0.41282709543755347,4.272954924874791,2.4334307178631054,1.912771285475793,36,1,2,3,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
23,21200,787,3,0,784,216,0.3341804320203304,"{'De la virgen y turistica': [7180, 0, 0, 437, 24, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0], 'Industrial de la bahia': [7914, 0, 0, 278, 9, 0, 1, 0, 0, 0, 0, 0, 87, 0, 0], 'Historica y del caribe norte': [6106, 0, 0, 69, 3, 0, 2, 0, 1, 0, 0, 0, 27, 0, 0]}","[3456, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0]","[3470, 0, 0, 110, 1, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0]","[6988, 0, 0, 269, 18, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0]","[4643, 0, 0, 238, 15, 0, 1, 0, 0, 0, 0, 0, 46, 0, 0]","[2643, 0, 0, 75, 2, 0, 2, 0, 1, 0, 0, 0, 26, 0, 0]","[16221, 552, 3, 0, 168]","[0, 0, 0, 0, 0]",22203,23,1.076341034995271,0.6199612664955186,0.4586767553934153,4.544209925841415,2.617417760030424,1.936489826963301,36,1,2,3,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
24,21143,775,4,0,771,285,0.3135483870967742,"{'De la virgen y turistica': [7142, 0, 0, 433, 41, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0], 'Industrial de la bahia': [7901, 0, 0, 267, 12, 0, 2, 0, 1, 0, 0, 0, 110, 0, 0], 'Historica y del caribe norte': [6100, 0, 0, 71, 5, 0, 2, 0, 1, 0, 0, 0, 31, 0, 0]}","[3456, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0]","[3470, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]","[6964, 0, 0, 270, 25, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0]","[4619, 0, 0, 246, 27, 0, 2, 0, 1, 0, 0, 0, 61, 0, 0]","[2634, 0, 0, 80, 6, 0, 2, 0, 1, 0, 0, 0, 30, 0, 0]","[16046, 524, 4, 0, 216]","[0, 0, 0, 0, 0]",22203,24,1.1367833175696977,0.6612619916227537,0.4875016889609512,4.6628486975799,2.7123591354147423,1.9996305191206356,58,2,2,4,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00012077294685990338, 'Historica y del caribe norte': 0.0}",4.503895869927487e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
25,21086,775,4,1,770,342,0.3225806451612903,"{'De la virgen y turistica': [7109, 0, 0, 434, 32, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0], 'Industrial de la bahia': [7880, 0, 0, 265, 17, 0, 2, 0, 0, 1, 0, 1, 132, 0, 0], 'Historica y del caribe norte': [6097, 0, 0, 71, 3, 0, 2, 0, 1, 0, 0, 0, 34, 0, 0]}","[3456, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0]","[3469, 0, 0, 89, 1, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0]","[6928, 0, 0, 293, 28, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0]","[4607, 0, 0, 239, 12, 0, 1, 0, 0, 1, 0, 1, 80, 0, 0]","[2626, 0, 0, 82, 11, 0, 3, 0, 1, 0, 0, 0, 35, 0, 0]","[16034, 493, 3, 1, 254]","[0, 0, 0, 0, 0]",22203,25,1.1496194207989912,0.655406926991848,0.4672791965049768,4.711148025101513,2.685861941675895,1.9149132521225545,52,2,3,5,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00012077294685990338, 'Historica y del caribe norte': 0.0}",4.503895869927487e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
26,21033,783,6,1,776,387,0.33205619412515963,"{'De la virgen y turistica': [7078, 0, 0, 441, 29, 0, 1, 0, 0, 0, 0, 0, 199, 0, 0], 'Industrial de la bahia': [7866, 0, 0, 262, 19, 0, 2, 0, 0, 1, 0, 1, 149, 0, 0], 'Historica y del caribe norte': [6089, 0, 0, 73, 7, 0, 3, 0, 2, 0, 0, 0, 39, 0, 0]}","[3456, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0]","[3469, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0]","[6898, 0, 0, 314, 36, 0, 1, 0, 0, 0, 0, 0, 119, 0, 0]","[4589, 0, 0, 241, 14, 0, 1, 0, 0, 1, 0, 1, 96, 0, 0]","[2621, 0, 0, 84, 5, 0, 4, 0, 2, 0, 0, 0, 37, 0, 0]","[16033, 501, 4, 1, 302]","[0, 0, 0, 0, 0]",22203,26,1.1369184344457957,0.6434265639778408,0.46196459937846235,4.707758299142111,2.6643043640432675,1.912905632226781,55,3,4,5,1,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00012077294685990338, 'Historica y del caribe norte': 0.0}",4.503895869927487e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
27,20963,773,6,2,765,467,0.34152652005174644,"{'De la virgen y turistica': [7038, 0, 0, 439, 31, 0, 2, 0, 0, 0, 0, 0, 240, 0, 0], 'Industrial de la bahia': [7842, 0, 0, 260, 12, 0, 2, 0, 0, 1, 0, 1, 175, 0, 0], 'Historica y del caribe norte': [6083, 0, 0, 66, 6, 0, 2, 0, 1, 1, 0, 1, 52, 0, 0]}","[3456, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0]","[3467, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0]","[6859, 0, 0, 336, 26, 0, 1, 0, 0, 0, 0, 0, 136, 0, 0]","[4565, 0, 0, 245, 19, 0, 2, 0, 0, 1, 0, 1, 115, 0, 0]","[2616, 0, 0, 80, 4, 0, 3, 0, 1, 1, 0, 1, 46, 0, 0]","[15966, 474, 5, 2, 326]","[0, 0, 0, 0, 0]",22203,27,1.1497094987163896,0.6578390307616088,0.4803855334864658,4.701104972375691,2.6898710865561695,1.9642725598526702,49,3,5,7,1,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00012077294685990338, 'Historica y del caribe norte': 0.0}",4.503895869927487e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
28,20917,741,6,2,733,545,0.3468286099865047,"{'De la virgen y turistica': [7009, 0, 0, 429, 40, 0, 2, 0, 0, 0, 0, 0, 279, 0, 0], 'Industrial de la bahia': [7831, 0, 0, 239, 23, 0, 2, 0, 1, 1, 0, 1, 207, 0, 0], 'Historica y del caribe norte': [6077, 0, 0, 65, 6, 0, 2, 0, 1, 1, 0, 1, 59, 0, 0]}","[3456, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0]","[3467, 0, 0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0]","[6830, 0, 0, 341, 41, 0, 1, 0, 0, 0, 0, 0, 160, 0, 0]","[4550, 0, 0, 239, 22, 0, 2, 0, 1, 1, 0, 1, 136, 0, 0]","[2614, 0, 0, 74, 4, 0, 3, 0, 1, 1, 0, 1, 54, 0, 0]","[15809, 451, 6, 2, 407]","[0, 0, 0, 0, 0]",22203,28,1.191055262802324,0.6884655226771157,0.4808359230734585,4.783827785817656,2.7651953690303905,1.931259044862518,69,4,4,6,2,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.0}",9.007791739854974e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
29,20881,731,7,2,722,591,0.3378932968536252,"{'De la virgen y turistica': [6988, 0, 0, 424, 24, 0, 2, 0, 0, 0, 0, 0, 305, 0, 0], 'Industrial de la bahia': [7821, 0, 0, 231, 10, 0, 3, 0, 2, 1, 0, 1, 224, 0, 0], 'Historica y del caribe norte': [6072, 0, 0, 67, 4, 0, 2, 0, 0, 1, 0, 1, 62, 0, 1]}","[3456, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0]","[3466, 0, 0, 40, 1, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0]","[6811, 0, 0, 340, 19, 0, 1, 0, 0, 0, 0, 0, 180, 0, 0]","[4539, 0, 0, 242, 17, 0, 3, 0, 1, 1, 0, 1, 143, 0, 0]","[2609, 0, 0, 73, 1, 0, 3, 0, 1, 1, 0, 1, 60, 0, 1]","[16430, 472, 5, 2, 460]","[0, 0, 0, 0, 0]",22203,29,0.9302796919335224,0.5358284916452731,0.41341260190064405,4.272858916011584,2.4611088125775753,1.8988415390980555,38,5,5,8,2,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.0}",9.007791739854974e-05,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
30,20819,755,7,3,745,629,0.37218543046357616,"{'De la virgen y turistica': [6948, 0, 0, 440, 34, 0, 2, 0, 1, 0, 0, 0, 329, 0, 0], 'Industrial de la bahia': [7804, 0, 0, 234, 13, 0, 3, 0, 1, 2, 0, 2, 237, 0, 0], 'Historica y del caribe norte': [6067, 0, 0, 71, 6, 0, 2, 0, 1, 1, 0, 1, 63, 0, 1]}","[3456, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0]","[3463, 0, 0, 35, 2, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0]","[6780, 0, 0, 355, 30, 0, 1, 0, 1, 0, 0, 0, 196, 0, 0]","[4518, 0, 0, 256, 14, 0, 3, 0, 1, 1, 0, 1, 150, 0, 0]","[2602, 0, 0, 76, 7, 0, 3, 0, 1, 2, 0, 2, 63, 0, 1]","[15317, 426, 6, 3, 487]","[0, 0, 0, 0, 0]",22203,30,1.3676079809034816,0.7832274917803901,0.5468630365265955,5.091381623071764,2.9158283031522467,2.03588195841717,53,7,4,9,2,0,0,"{'De la virgen y turistica': 0.00012955045990413266, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.0}",0.00013511687609782462,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
31,20748,752,7,3,742,703,0.4015957446808511,"{'De la virgen y turistica': [6903, 0, 0, 448, 44, 0, 2, 0, 2, 0, 0, 0, 366, 0, 0], 'Industrial de la bahia': [7790, 0, 0, 219, 13, 0, 3, 0, 1, 2, 0, 2, 266, 0, 0], 'Historica y del caribe norte': [6055, 0, 0, 75, 11, 0, 2, 0, 1, 1, 0, 1, 71, 0, 1]}","[3456, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0]","[3459, 0, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0]","[6740, 0, 0, 372, 37, 0, 1, 0, 1, 0, 0, 0, 219, 0, 0]","[4496, 0, 0, 260, 23, 0, 3, 0, 2, 1, 0, 1, 168, 0, 0]","[2597, 0, 0, 73, 7, 0, 3, 0, 1, 2, 0, 2, 71, 0, 1]","[15434, 402, 5, 1, 528]","[0, 0, 0, 0, 0]",22203,31,1.3080664775030402,0.7577354411566004,0.5277665180381029,4.979084519115378,2.884279101662952,2.0089147951311506,68,8,3,8,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.0}",0.0001801558347970995,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
32,20661,765,8,3,754,777,0.4013071895424837,"{'De la virgen y turistica': [6846, 0, 0, 462, 46, 0, 2, 0, 2, 0, 0, 0, 409, 0, 0], 'Industrial de la bahia': [7765, 0, 0, 218, 22, 0, 4, 0, 1, 2, 0, 2, 291, 0, 0], 'Historica y del caribe norte': [6050, 0, 0, 74, 5, 0, 2, 0, 1, 1, 0, 1, 77, 0, 1]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3457, 0, 0, 19, 5, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0]","[6701, 0, 0, 385, 31, 0, 1, 0, 1, 0, 0, 0, 245, 0, 0]","[4461, 0, 0, 275, 30, 0, 4, 0, 2, 1, 0, 1, 187, 0, 0]","[2586, 0, 0, 75, 7, 0, 3, 0, 1, 2, 0, 2, 80, 0, 1]","[15226, 385, 8, 2, 576]","[0, 0, 0, 0, 0]",22203,32,1.3961176417601224,0.8054767373778319,0.555465477638157,5.1611721611721615,2.977688977688978,2.0534465534465536,73,8,4,8,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.0}",0.0001801558347970995,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
33,20611,775,8,2,765,817,0.40516129032258064,"{'De la virgen y turistica': [6817, 0, 0, 471, 38, 0, 2, 0, 2, 0, 0, 0, 429, 0, 0], 'Industrial de la bahia': [7750, 0, 0, 215, 18, 0, 4, 0, 2, 2, 0, 2, 309, 0, 0], 'Historica y del caribe norte': [6044, 0, 0, 79, 6, 0, 2, 0, 2, 0, 0, 0, 79, 0, 2]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3455, 0, 0, 20, 2, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0]","[6674, 0, 0, 392, 31, 0, 1, 0, 1, 0, 0, 0, 265, 0, 0]","[4447, 0, 0, 276, 20, 0, 4, 0, 3, 1, 0, 1, 200, 0, 0]","[2579, 0, 0, 77, 9, 0, 3, 0, 2, 1, 0, 1, 86, 0, 2]","[16025, 474, 8, 2, 622]","[0, 0, 0, 0, 0]",22203,33,1.0161239472143404,0.5883439174886277,0.4271044453452236,4.448146687697161,2.5755126182965298,1.8696766561514195,62,10,2,9,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.00016118633139909736}",0.00022519479349637436,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
34,20560,790,10,3,777,853,0.39367088607594936,"{'De la virgen y turistica': [6784, 0, 0, 482, 35, 0, 4, 0, 2, 0, 0, 0, 449, 0, 0], 'Industrial de la bahia': [7736, 0, 0, 215, 16, 0, 4, 0, 2, 3, 0, 3, 322, 0, 0], 'Historica y del caribe norte': [6040, 0, 0, 80, 7, 0, 2, 0, 2, 0, 0, 0, 82, 0, 2]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3455, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0]","[6651, 0, 0, 400, 28, 0, 1, 0, 1, 0, 0, 0, 280, 0, 0]","[4429, 0, 0, 272, 21, 0, 6, 0, 3, 1, 0, 1, 220, 0, 0]","[2569, 0, 0, 86, 8, 0, 3, 0, 2, 2, 0, 2, 86, 0, 2]","[16428, 497, 7, 2, 656]","[0, 0, 0, 0, 0]",22203,34,0.8341665540692699,0.4970499482051975,0.3753546817997568,4.014957728159549,2.39236939085194,1.8066334272707565,58,11,4,10,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.00016118633139909736}",0.00022519479349637436,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
35,20490,818,12,3,803,895,0.40464547677261614,"{'De la virgen y turistica': [6748, 0, 0, 491, 34, 0, 6, 0, 2, 0, 0, 0, 474, 0, 0], 'Industrial de la bahia': [7710, 0, 0, 230, 15, 0, 4, 0, 2, 3, 0, 3, 333, 0, 0], 'Historica y del caribe norte': [6032, 0, 0, 82, 6, 0, 2, 0, 2, 0, 0, 0, 88, 0, 2]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3451, 0, 0, 20, 1, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0]","[6614, 0, 0, 416, 28, 0, 1, 0, 1, 0, 0, 0, 301, 0, 0]","[4407, 0, 0, 278, 15, 0, 6, 0, 3, 1, 0, 1, 236, 0, 0]","[2562, 0, 0, 89, 11, 0, 5, 0, 2, 2, 0, 2, 88, 0, 2]","[15945, 467, 10, 1, 680]","[0, 0, 0, 0, 0]",22203,35,1.0176552718101157,0.5893798135387109,0.43656262667207135,4.430392156862745,2.5658823529411765,1.9005882352941177,55,11,6,12,4,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00024154589371980676, 'Historica y del caribe norte': 0.00016118633139909736}",0.00022519479349637436,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
36,20448,826,13,3,810,929,0.3898305084745763,"{'De la virgen y turistica': [6722, 0, 0, 498, 32, 0, 7, 0, 2, 0, 0, 0, 492, 0, 0], 'Industrial de la bahia': [7699, 0, 0, 229, 24, 0, 4, 0, 3, 3, 0, 3, 345, 0, 0], 'Historica y del caribe norte': [6027, 0, 0, 83, 4, 0, 2, 0, 2, 0, 0, 0, 92, 0, 2]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3447, 0, 0, 24, 5, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0]","[6597, 0, 0, 418, 30, 0, 1, 0, 1, 0, 0, 0, 316, 0, 0]","[4389, 0, 0, 280, 20, 0, 7, 0, 4, 1, 0, 1, 251, 0, 0]","[2559, 0, 0, 88, 5, 0, 5, 0, 2, 2, 0, 2, 92, 0, 2]","[16443, 544, 12, 1, 706]","[0, 0, 0, 0, 0]",22203,36,0.8159708147547629,0.4746205467729586,0.36143764356168084,4.028685790527018,2.3433400044474095,1.7845230153435623,60,12,6,15,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00036231884057971015, 'Historica y del caribe norte': 0.00016118633139909736}",0.00027023375219564923,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
37,20383,856,16,3,837,964,0.40186915887850466,"{'De la virgen y turistica': [6675, 0, 0, 521, 32, 0, 8, 0, 2, 0, 0, 0, 515, 0, 0], 'Industrial de la bahia': [7688, 0, 0, 229, 12, 0, 6, 0, 3, 3, 0, 3, 354, 0, 0], 'Historica y del caribe norte': [6020, 0, 0, 87, 6, 0, 2, 0, 2, 0, 0, 0, 95, 0, 2]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3444, 0, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0]","[6563, 0, 0, 433, 25, 0, 2, 0, 1, 0, 0, 0, 334, 0, 0]","[4370, 0, 0, 283, 19, 0, 9, 0, 4, 1, 0, 1, 265, 0, 0]","[2550, 0, 0, 95, 3, 0, 5, 0, 2, 2, 0, 2, 94, 0, 2]","[15708, 470, 9, 2, 702]","[0, 0, 0, 0, 0]",22203,37,1.1089042021348468,0.6298698374093591,0.4696662613160384,4.634977409638554,2.632718373493976,1.9631024096385543,50,12,9,17,3,0,0,"{'De la virgen y turistica': 0.0002591009198082653, 'Industrial de la bahia': 0.00036231884057971015, 'Historica y del caribe norte': 0.00016118633139909736}",0.00027023375219564923,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
